,name,sentiment,node,degree,degree centrality,betweenness centrality,closeness centrality
1428,negative_all.gml,negative,aborted human baby,1,0.000640204865557,0.0,0.0
1429,negative_all.gml,negative,whistleblowers,1,0.000640204865557,0.0,0.0
1430,negative_all.gml,negative,For Profit Offit,1,0.000640204865557,0.0,0.0
1431,negative_all.gml,negative,pandemic H1N1 swine flu,1,0.000640204865557,0.0,0.0
1432,negative_all.gml,negative,us not comprehending,1,0.000640204865557,0.0,0.0
1433,negative_all.gml,negative,rubella vaccine,1,0.000640204865557,0.0,0.0
1434,negative_all.gml,negative,bad science,1,0.000640204865557,0.0,0.0
1435,negative_all.gml,negative,systemic reactions,4,0.00256081946223,1.23037450139e-06,0.00192061459667
1436,negative_all.gml,negative,mandatory flu shots,1,0.000640204865557,0.0,0.000640204865557
1437,negative_all.gml,negative,National Academy of Science Institute of Medicine,1,0.000640204865557,0.0,0.001152368758
1438,negative_all.gml,negative,legal immunity,2,0.00128040973111,0.0,0.0
1439,negative_all.gml,negative,Jimmy Kimmel,1,0.000640204865557,0.0,0.000853606487409
1440,negative_all.gml,negative,vaccine choice,1,0.000640204865557,0.0,0.0
1441,negative_all.gml,negative,Prevnar,2,0.00128040973111,0.0,0.00128040973111
1442,negative_all.gml,negative,denial,1,0.000640204865557,0.0,0.0
1443,negative_all.gml,negative,clinical trials,3,0.00192061459667,8.20249667594e-07,0.000640204865557
1444,negative_all.gml,negative,vaccines are safe,8,0.00512163892446,0.000644224444015,0.00315177779967
1445,negative_all.gml,negative,live-virus vaccines,1,0.000640204865557,0.0,0.000640204865557
1446,negative_all.gml,negative,injecting any substance,3,0.00192061459667,0.0,0.00192061459667
1447,negative_all.gml,negative,Disneyland measles operation,1,0.000640204865557,0.0,0.0
1448,negative_all.gml,negative,bone cancer,1,0.000640204865557,0.0,0.0
1449,negative_all.gml,negative,vaccine inserts,1,0.000640204865557,0.0,0.000853606487409
1450,negative_all.gml,negative,independent review,1,0.000640204865557,0.0,0.0506153116205
1451,negative_all.gml,negative,chronic illness,2,0.00128040973111,0.0,0.0626574801938
1452,negative_all.gml,negative,nervous system,2,0.00128040973111,0.0,0.0
1453,negative_all.gml,negative,science that disproves the official narrative,1,0.000640204865557,0.0,0.0
1454,negative_all.gml,negative,population increase,3,0.00192061459667,0.000132470321316,0.0014404609475
1455,negative_all.gml,negative,reporting,1,0.000640204865557,0.0,0.000640204865557
1456,negative_all.gml,negative,top secret military programs,2,0.00128040973111,2.05062416898e-07,0.000640204865557
1457,negative_all.gml,negative,annual influenza vaccinations,1,0.000640204865557,0.0,0.0
1458,negative_all.gml,negative,Brian Hooker,1,0.000640204865557,0.0,0.0627004981741
1459,negative_all.gml,negative,diabetes,1,0.000640204865557,0.0,0.0628114444549
1460,negative_all.gml,negative,lupus,1,0.000640204865557,0.0,0.0
1461,negative_all.gml,negative,fighting,1,0.000640204865557,0.0,0.0
1462,negative_all.gml,negative,healthy gut flora,1,0.000640204865557,0.0,0.0
1463,negative_all.gml,negative,Herpes Zoster,1,0.000640204865557,0.0,0.0
1464,negative_all.gml,negative,unvaccinated children,8,0.00512163892446,0.000676958886079,0.0589305303845
1465,negative_all.gml,negative,flu-related deaths,1,0.000640204865557,0.0,0.0
1466,negative_all.gml,negative,autism spectrum disorders,1,0.000640204865557,0.0,0.000640204865557
1467,negative_all.gml,negative,letter to the editor,1,0.000640204865557,0.0,0.00209133589415
1468,negative_all.gml,negative,advertised,1,0.000640204865557,0.0,0.0
1469,negative_all.gml,negative,school vaccination requirement,1,0.000640204865557,0.0,0.0
1470,negative_all.gml,negative,generous,1,0.000640204865557,0.0,0.0
1471,negative_all.gml,negative,vaccine safety,10,0.00640204865557,0.0,0.0
1472,negative_all.gml,negative,vaccinia virus-naive subjects,2,0.00128040973111,0.0,0.00200064020487
1473,negative_all.gml,negative,vitamin B12,2,0.00128040973111,2.05062416898e-07,0.000640204865557
1474,negative_all.gml,negative,rational approach,1,0.000640204865557,0.0,0.0
1475,negative_all.gml,negative,variant genotypes,1,0.000640204865557,0.0,0.000640204865557
1476,negative_all.gml,negative,aluminum adjuvants,1,0.000640204865557,0.0,0.000640204865557
1477,negative_all.gml,negative,parents' consent,1,0.000640204865557,0.0,0.0
1478,negative_all.gml,negative,government,11,0.00704225352113,0.0016035670681,0.0540442983212
1479,negative_all.gml,negative,measles death count,2,0.00128040973111,0.0,0.00128040973111
1480,negative_all.gml,negative,Norwegians,1,0.000640204865557,0.0,0.0415105369635
1481,negative_all.gml,negative,WHO vaccine specialists,1,0.000640204865557,0.0,0.0641575198202
1482,negative_all.gml,negative,school officials,2,0.00128040973111,0.0,0.0
1483,negative_all.gml,negative,necessary,1,0.000640204865557,0.0,0.0
1484,negative_all.gml,negative,vaccine pushers,1,0.000640204865557,0.0,0.0
1485,negative_all.gml,negative,measles decline,5,0.00320102432778,0.000299204294025,0.00230473751601
1486,negative_all.gml,negative,neurotoxic chemicals,1,0.000640204865557,0.0,0.0
1487,negative_all.gml,negative,fetal toxin,1,0.000640204865557,0.0,0.0
1488,negative_all.gml,negative,Codename Artichoke,1,0.000640204865557,0.0,0.000853606487409
1489,negative_all.gml,negative,neurotoxins in vaccines,3,0.00192061459667,8.20249667594e-07,0.000640204865557
1490,negative_all.gml,negative,Civil War,1,0.000640204865557,0.0,0.0
1491,negative_all.gml,negative,medical guidelines,1,0.000640204865557,0.0,0.0
1492,negative_all.gml,negative,lead,2,0.00128040973111,4.10124833797e-07,0.000640204865557
1493,negative_all.gml,negative,toxic additives,1,0.000640204865557,0.0,0.0
1494,negative_all.gml,negative,outright lie,2,0.00128040973111,0.0,0.0
1495,negative_all.gml,negative,diptheria vaccine,2,0.00128040973111,0.0,0.0
1496,negative_all.gml,negative,injection of carcinogenic chemicals,2,0.00128040973111,0.000255507771455,0.0438317294521
1497,negative_all.gml,negative,vaccine manufacturer profits,1,0.000640204865557,0.0,0.0
1498,negative_all.gml,negative,sick children,4,0.00256081946223,6.64402230751e-05,0.000640204865557
1499,negative_all.gml,negative,evaluating the science independently,1,0.000640204865557,0.0,0.001152368758
1500,negative_all.gml,negative,schedule,1,0.000640204865557,0.0,0.0
1501,negative_all.gml,negative,media industry,2,0.00128040973111,4.10124833797e-07,0.000640204865557
1502,negative_all.gml,negative,vaccine supply,1,0.000640204865557,0.0,0.0
1503,negative_all.gml,negative,pig gelatin,1,0.000640204865557,0.0,0.0
1504,negative_all.gml,negative,solid evidence,1,0.000640204865557,0.0,0.0557759987124
1505,negative_all.gml,negative,CDC scientist,1,0.000640204865557,0.0,0.0628273259833
1506,negative_all.gml,negative,monkey kidney cells,2,0.00128040973111,1.14971661741e-05,0.001152368758
1507,negative_all.gml,negative,conscientious belief exemption,1,0.000640204865557,0.0,0.0
1508,negative_all.gml,negative,extensive medication,2,0.00128040973111,0.0,0.0
1509,negative_all.gml,negative,Americans,7,0.0044814340589,0.0249045392727,0.0722535061862
1510,negative_all.gml,negative,vaccination dangers,2,0.00128040973111,0.0,0.00128040973111
1511,negative_all.gml,negative,risk of pneumonia,1,0.000640204865557,0.0,0.0
1512,negative_all.gml,negative,additives,4,0.00256081946223,0.00103421179339,0.0555472122014
1513,negative_all.gml,negative,Poison children for profit,2,0.00128040973111,0.0,0.0
1514,negative_all.gml,negative,Bush Administration,2,0.00128040973111,0.0,0.0812517632761
1515,negative_all.gml,negative,Chocks,3,0.00192061459667,0.000511835792579,0.0544280370592
1516,negative_all.gml,negative,benefits of drug,1,0.000640204865557,0.0,0.0
1517,negative_all.gml,negative,sudden infant death syndrome,2,0.00128040973111,0.0,0.0
1518,negative_all.gml,negative,vaccine dangers,4,0.00256081946223,0.00158111956887,0.0626574801938
1519,negative_all.gml,negative,heavy metals,2,0.00128040973111,0.0,0.0684648200305
1520,negative_all.gml,negative,FLULAVAL,2,0.00128040973111,0.0,0.0
1521,negative_all.gml,negative,thimerosal,61,0.039052496799,0.0174217939496,0.0762107751404
1522,negative_all.gml,negative,troubling,1,0.000640204865557,0.0,0.0
1523,negative_all.gml,negative,drownings,1,0.000640204865557,0.0,0.0
1524,negative_all.gml,negative,Merck Pharmaceuticals,2,0.00128040973111,0.0,0.0
1525,negative_all.gml,negative,human biology,4,0.00256081946223,0.0,0.0
1526,negative_all.gml,negative,vaccinations save lives,1,0.000640204865557,0.0,0.0
1527,negative_all.gml,negative,healthy people,1,0.000640204865557,0.0,0.00224071702945
1528,negative_all.gml,negative,market share,1,0.000640204865557,0.0,0.0
1529,negative_all.gml,negative,infants,3,0.00192061459667,0.0,0.0
1530,negative_all.gml,negative,problem,2,0.00128040973111,0.0,0.0
1531,negative_all.gml,negative,falsifying drug study results,1,0.000640204865557,0.0,0.0
1532,negative_all.gml,negative,autism numbers,1,0.000640204865557,0.0,0.000640204865557
1533,negative_all.gml,negative,shocking dangers,1,0.000640204865557,0.0,0.000960307298335
1534,negative_all.gml,negative,deaths,9,0.00576184379001,0.00516781898074,0.0590569907502
1535,negative_all.gml,negative,parent's right,3,0.00192061459667,0.000263026726742,0.0424627154477
1536,negative_all.gml,negative,vaccine link,2,0.00128040973111,0.0,0.0014404609475
1537,negative_all.gml,negative,vaccine results,1,0.000640204865557,0.0,0.0
1538,negative_all.gml,negative,MSG,11,0.00704225352113,0.00178304014911,0.0691085433053
1539,negative_all.gml,negative,education,2,0.00128040973111,0.0,0.0
1540,negative_all.gml,negative,autism,28,0.0179257362356,0.0130438243153,0.0697115168044
1541,negative_all.gml,negative,hospitalization,1,0.000640204865557,0.0,0.0
1542,negative_all.gml,negative,metal compounds,1,0.000640204865557,0.0,0.0
1543,negative_all.gml,negative,measles data,1,0.000640204865557,0.0,0.0
1544,negative_all.gml,negative,ingredients,1,0.000640204865557,0.0,0.000640204865557
1545,negative_all.gml,negative,infant who died from simultaneous vaccinations,3,0.00192061459667,0.000758348159346,0.0714201324124
1546,negative_all.gml,negative,vaccine bullying curriculum,5,0.00320102432778,2.46074900278e-06,0.0564720545063
1547,negative_all.gml,negative,sick,1,0.000640204865557,0.0,0.0
1548,negative_all.gml,negative,conclusion,1,0.000640204865557,0.0,0.0
1549,negative_all.gml,negative,Bell's Palsy,1,0.000640204865557,0.0,0.0
1550,negative_all.gml,negative,unethical advice,1,0.000640204865557,0.0,0.0
1551,negative_all.gml,negative,millions of dollars,4,0.00256081946223,0.000374033848423,0.00204865556978
1552,negative_all.gml,negative,piece of evidence,2,0.00128040973111,0.000255507771455,0.0476475693698
1553,negative_all.gml,negative,European countries,1,0.000640204865557,0.0,0.0
1554,negative_all.gml,negative,National Vaccine Information Center,5,0.00320102432778,0.0,0.0369867200199
1555,negative_all.gml,negative,Royal Navy records,1,0.000640204865557,0.0,0.00184529637719
1556,negative_all.gml,negative,influenza season,1,0.000640204865557,0.0,0.0
1557,negative_all.gml,negative,Every Child by Two,2,0.00128040973111,0.0,0.084587855355
1558,negative_all.gml,negative,students,1,0.000640204865557,0.0,0.000853606487409
1559,negative_all.gml,negative,peer bullying,1,0.000640204865557,0.0,0.0
1560,negative_all.gml,negative,neurological disorders,2,0.00128040973111,0.0,0.0
1561,negative_all.gml,negative,symptoms of autism,1,0.000640204865557,0.0,0.0
1562,negative_all.gml,negative,vaccine preservative,3,0.00192061459667,0.000255097646622,0.0593968870998
0,neutral_all.gml,neutral,7-11 year olds,2,0.00803212851406,0.0,0.0142793395805
1,neutral_all.gml,neutral,Alfred and Lisa Claire Dwoskin,1,0.00401606425703,0.0,0.0
2,neutral_all.gml,neutral,Americans,1,0.00401606425703,0.0,0.0
3,neutral_all.gml,neutral,Andrew Wakefield,5,0.0200803212851,0.000437232802176,0.021686746988
4,neutral_all.gml,neutral,Australia,1,0.00401606425703,0.0,0.0
5,neutral_all.gml,neutral,Barry Segal,1,0.00401606425703,0.0,0.0177260767207
6,neutral_all.gml,neutral,Ben Allen,4,0.0160642570281,0.0,0.0460145667415
7,neutral_all.gml,neutral,CDC,1,0.00401606425703,0.0,0.0
8,neutral_all.gml,neutral,CDC epidemiologist,1,0.00401606425703,0.0,0.0
9,neutral_all.gml,neutral,CDC investigators,2,0.00803212851406,3.2387614976e-05,0.00401606425703
10,neutral_all.gml,neutral,California,1,0.00401606425703,0.0,0.0
11,neutral_all.gml,neutral,Chairwoman Carol Liu,2,0.00803212851406,0.0,0.0464716006885
12,neutral_all.gml,neutral,Children's Hospital of Philadelphia,1,0.00401606425703,0.0,0.0
13,neutral_all.gml,neutral,Chris Christie,3,0.0120481927711,0.0,0.0120481927711
14,neutral_all.gml,neutral,Connie Leyva,3,0.0120481927711,0.0,0.0452476572959
15,neutral_all.gml,neutral,Current schedule,1,0.00401606425703,0.0,0.00401606425703
16,neutral_all.gml,neutral,Debate,1,0.00401606425703,0.0,0.00401606425703
17,neutral_all.gml,neutral,Disneyland measles outbreak,1,0.00401606425703,0.0,0.0
18,neutral_all.gml,neutral,Dr. Anna Acosta,2,0.00803212851406,0.0,0.00803212851406
19,neutral_all.gml,neutral,Dr. Paul Offit,3,0.0120481927711,0.0,0.0125502008032
20,neutral_all.gml,neutral,Drew Downing,1,0.00401606425703,0.0,0.00401606425703
21,neutral_all.gml,neutral,Dwoskin Family Foundation,8,0.0321285140562,0.0,0.0325301204819
22,neutral_all.gml,neutral,Focus for Health,4,0.0160642570281,0.00024290711232,0.0215146299484
23,neutral_all.gml,neutral,Gambhir study,3,0.0120481927711,0.0,0.0120481927711
24,neutral_all.gml,neutral,Generation Rescue,4,0.0160642570281,0.000388651379712,0.0214190093708
25,neutral_all.gml,neutral,Immunization Action Coalition,1,0.00401606425703,0.0,0.00401606425703
26,neutral_all.gml,neutral,Jenny McCarthy,3,0.0120481927711,0.0,0.0
27,neutral_all.gml,neutral,Lisa and J.B. Handley,1,0.00401606425703,0.0,0.0
28,neutral_all.gml,neutral,MMR vaccine,1,0.00401606425703,0.0,0.0053547523427
29,neutral_all.gml,neutral,MMR vaccine causes autism,2,0.00803212851406,0.0,0.0
30,neutral_all.gml,neutral,National Vaccine Information Center,2,0.00803212851406,1.6193807488e-05,0.00401606425703
31,neutral_all.gml,neutral,PLOS Computational Biology,1,0.00401606425703,0.0,0.0339382220239
32,neutral_all.gml,neutral,Pez dispensers,1,0.00401606425703,0.0,0.0
33,neutral_all.gml,neutral,Rand Paul,3,0.0120481927711,0.0,0.0120481927711
34,neutral_all.gml,neutral,Renee Gentry,1,0.00401606425703,0.0,0.00401606425703
35,neutral_all.gml,neutral,Republican,2,0.00803212851406,0.0,0.0
36,neutral_all.gml,neutral,Richard Pan,2,0.00803212851406,0.0,0.00903614457831
37,neutral_all.gml,neutral,SB277,26,0.104417670683,0.00468001036404,0.0697233377956
38,neutral_all.gml,neutral,SB277 change,1,0.00401606425703,0.0,0.0053547523427
39,neutral_all.gml,neutral,SB277 opponents,2,0.00803212851406,0.0,0.00803212851406
40,neutral_all.gml,neutral,SB277 proposal,2,0.00803212851406,0.0,0.0
41,neutral_all.gml,neutral,Saron Runner,1,0.00401606425703,0.0,0.0437880554476
42,neutral_all.gml,neutral,Senate Education Committee,1,0.00401606425703,0.0,0.0
43,neutral_all.gml,neutral,Senate committee,1,0.00401606425703,0.0,0.0
44,neutral_all.gml,neutral,Senate panel,1,0.00401606425703,0.0,0.0
45,neutral_all.gml,neutral,Tdap,1,0.00401606425703,0.0,0.00401606425703
46,neutral_all.gml,neutral,Tina Kimmel,2,0.00803212851406,0.0,0.0464716006885
47,neutral_all.gml,neutral,U.S.,3,0.0120481927711,0.0,0.0
48,neutral_all.gml,neutral,University of British Columbia,2,0.00803212851406,0.0,0.00401606425703
49,neutral_all.gml,neutral,Vaccinations,1,0.00401606425703,0.0,0.00401606425703
50,neutral_all.gml,neutral,Vaccine Injured Petitioners Bar Association,1,0.00401606425703,0.0,0.0
51,neutral_all.gml,neutral,Wakefield study,1,0.00401606425703,0.0,0.0
52,neutral_all.gml,neutral,Whooping cough,1,0.00401606425703,0.0,0.00401606425703
53,neutral_all.gml,neutral,acelluar vaccine,1,0.00401606425703,0.0,0.0
54,neutral_all.gml,neutral,acellular pertussis vaccine,8,0.0321285140562,0.00116595413914,0.0416385542169
55,neutral_all.gml,neutral,adolescents,2,0.00803212851406,0.0,0.0
56,neutral_all.gml,neutral,age 65 and older,2,0.00803212851406,0.0,0.0
57,neutral_all.gml,neutral,age 85 and older,1,0.00401606425703,0.0,0.0
58,neutral_all.gml,neutral,ages 65-84,1,0.00401606425703,0.0,0.0
59,neutral_all.gml,neutral,aluminum,1,0.00401606425703,0.0,0.00401606425703
60,neutral_all.gml,neutral,alzheimer's,1,0.00401606425703,0.0,0.00401606425703
61,neutral_all.gml,neutral,amendent,2,0.00803212851406,0.0,0.00803212851406
62,neutral_all.gml,neutral,anti-vaccine,4,0.0160642570281,9.71628449281e-05,0.0120481927711
63,neutral_all.gml,neutral,anti-vaccine bandwagon,1,0.00401606425703,0.0,0.0
64,neutral_all.gml,neutral,anti-vaccine label,2,0.00803212851406,0.0,0.00803212851406
65,neutral_all.gml,neutral,anti-vaccine movement,9,0.0361445783133,0.000566783262081,0.0206540447504
66,neutral_all.gml,neutral,anti-vaccine voices,3,0.0120481927711,0.0,0.0120481927711
67,neutral_all.gml,neutral,anti-vaxx movement,1,0.00401606425703,0.0,0.0140562248996
68,neutral_all.gml,neutral,anti-vaxxers,3,0.0120481927711,6.47752299521e-05,0.0125502008032
69,neutral_all.gml,neutral,artificial vaccine,1,0.00401606425703,0.0,0.00401606425703
70,neutral_all.gml,neutral,artificially created,1,0.00401606425703,0.0,0.0
71,neutral_all.gml,neutral,artificially created vaccine,1,0.00401606425703,0.0,0.00401606425703
72,neutral_all.gml,neutral,asthma,1,0.00401606425703,0.0,0.00401606425703
73,neutral_all.gml,neutral,autism,2,0.00803212851406,1.6193807488e-05,0.00401606425703
74,neutral_all.gml,neutral,autism epidemic,1,0.00401606425703,0.0,0.0
75,neutral_all.gml,neutral,autism spectrum disorder,2,0.00803212851406,0.0,0.00803212851406
76,neutral_all.gml,neutral,bacteria,1,0.00401606425703,0.0,0.0
77,neutral_all.gml,neutral,booster,1,0.00401606425703,0.0,0.0
78,neutral_all.gml,neutral,breathing,1,0.00401606425703,0.0,0.0
79,neutral_all.gml,neutral,cases,2,0.00803212851406,0.0,0.0
80,neutral_all.gml,neutral,celebrities,2,0.00803212851406,0.0,0.0
81,neutral_all.gml,neutral,changes,1,0.00401606425703,0.0,0.0
82,neutral_all.gml,neutral,changes in diagnostic criteria,1,0.00401606425703,0.0,0.0
83,neutral_all.gml,neutral,changes to SB277,3,0.0120481927711,0.000582977069569,0.0358577165806
84,neutral_all.gml,neutral,childhood illnesses,1,0.00401606425703,0.0,0.0
85,neutral_all.gml,neutral,children,6,0.0240963855422,0.00226713304832,0.0542861099571
86,neutral_all.gml,neutral,chronic illness,1,0.00401606425703,0.0,0.0
87,neutral_all.gml,neutral,clusters who refuse vaccination,1,0.00401606425703,0.0,0.00401606425703
88,neutral_all.gml,neutral,cognitive disorders,2,0.00803212851406,0.0,0.0
89,neutral_all.gml,neutral,committee hearing room,1,0.00401606425703,0.0,0.0
90,neutral_all.gml,neutral,committee members,1,0.00401606425703,0.0,0.0
91,neutral_all.gml,neutral,concerns,1,0.00401606425703,0.0,0.0
92,neutral_all.gml,neutral,concerns about vaccine duration,2,0.00803212851406,0.0,0.0
93,neutral_all.gml,neutral,crazy people,2,0.00803212851406,0.0,0.0
94,neutral_all.gml,neutral,data,1,0.00401606425703,0.0,0.0
95,neutral_all.gml,neutral,deadly disease,1,0.00401606425703,0.0,0.0
96,neutral_all.gml,neutral,death,1,0.00401606425703,0.0,0.0
97,neutral_all.gml,neutral,death of elderly,1,0.00401606425703,0.0,0.0
98,neutral_all.gml,neutral,decreasing effectiveness,2,0.00803212851406,0.0,0.0
99,neutral_all.gml,neutral,deprive young people of right to an education,3,0.0120481927711,0.0,0.0
100,neutral_all.gml,neutral,discredited,1,0.00401606425703,0.0,0.0
101,neutral_all.gml,neutral,disease,4,0.0160642570281,0.0,0.0
102,neutral_all.gml,neutral,drop in vaccine efficacy,1,0.00401606425703,0.0,0.0324322500084
103,neutral_all.gml,neutral,effective,2,0.00803212851406,0.0,0.0
104,neutral_all.gml,neutral,effectiveness,2,0.00803212851406,0.0,0.0
105,neutral_all.gml,neutral,elders,2,0.00803212851406,3.2387614976e-05,0.00401606425703
106,neutral_all.gml,neutral,exemption,2,0.00803212851406,1.6193807488e-05,0.00401606425703
107,neutral_all.gml,neutral,fair balance,2,0.00803212851406,0.000226713304832,0.00401606425703
108,neutral_all.gml,neutral,findings,1,0.00401606425703,0.0,0.00401606425703
109,neutral_all.gml,neutral,for-profit,1,0.00401606425703,0.0,0.0
110,neutral_all.gml,neutral,former research scientist,1,0.00401606425703,0.0,0.0
111,neutral_all.gml,neutral,friends and family,1,0.00401606425703,0.0,0.0
112,neutral_all.gml,neutral,government mandate,1,0.00401606425703,0.0,0.0
113,neutral_all.gml,neutral,high risk,1,0.00401606425703,0.0,0.0
114,neutral_all.gml,neutral,high vaccine coverage,1,0.00401606425703,0.0,0.0
115,neutral_all.gml,neutral,high-dose flu vaccine,11,0.0441767068273,0.000178131882368,0.0404953145917
116,neutral_all.gml,neutral,home-school,5,0.0200803212851,0.0,0.0
117,neutral_all.gml,neutral,hospitalization of elderly,1,0.00401606425703,0.0,0.0
118,neutral_all.gml,neutral,immune disorders,2,0.00803212851406,0.0,0.0
119,neutral_all.gml,neutral,immune response,1,0.00401606425703,0.0,0.0
120,neutral_all.gml,neutral,immune responses,1,0.00401606425703,0.0,0.0
121,neutral_all.gml,neutral,immunization,1,0.00401606425703,0.0,0.0
122,neutral_all.gml,neutral,immunization waivers,1,0.00401606425703,0.0,0.00401606425703
123,neutral_all.gml,neutral,immunization waviers,1,0.00401606425703,0.0,0.0
124,neutral_all.gml,neutral,immunizations,1,0.00401606425703,0.0,0.00401606425703
125,neutral_all.gml,neutral,immunized person,1,0.00401606425703,0.0,0.00401606425703
126,neutral_all.gml,neutral,improved pertussis vaccine,2,0.00803212851406,3.2387614976e-05,0.0053547523427
127,neutral_all.gml,neutral,in between,1,0.00401606425703,0.0,0.0
128,neutral_all.gml,neutral,inclusion of out-of-hospital diagnoses,1,0.00401606425703,0.0,0.0
129,neutral_all.gml,neutral,increase in cases,1,0.00401606425703,0.0,0.00401606425703
130,neutral_all.gml,neutral,increase in pertussis,1,0.00401606425703,0.0,0.00401606425703
131,neutral_all.gml,neutral,increase in pertussis cases,2,0.00803212851406,1.6193807488e-05,0.00401606425703
132,neutral_all.gml,neutral,infant,2,0.00803212851406,0.00024290711232,0.0311591192356
133,neutral_all.gml,neutral,infant deaths,1,0.00401606425703,0.0,0.0
134,neutral_all.gml,neutral,inflammatory disorders,2,0.00803212851406,0.0,0.0
135,neutral_all.gml,neutral,influenza illness,1,0.00401606425703,0.0,0.0
136,neutral_all.gml,neutral,kindergarteners,2,0.00803212851406,0.0,0.00803212851406
137,neutral_all.gml,neutral,lawyer,1,0.00401606425703,0.0,0.0
138,neutral_all.gml,neutral,link between aluminum in vaccines and neurological disorders,2,0.00803212851406,0.0,0.0
139,neutral_all.gml,neutral,low number of cases,1,0.00401606425703,0.0,0.0
140,neutral_all.gml,neutral,low-income family,2,0.00803212851406,0.0,0.0
141,neutral_all.gml,neutral,magic,1,0.00401606425703,0.0,0.0
142,neutral_all.gml,neutral,major flu impacts,1,0.00401606425703,0.0,0.0
143,neutral_all.gml,neutral,man-made,1,0.00401606425703,0.0,0.0
144,neutral_all.gml,neutral,maternal inoculation,1,0.00401606425703,0.0,0.0228469433289
145,neutral_all.gml,neutral,measles outbreak,1,0.00401606425703,0.0,0.0140562248996
146,neutral_all.gml,neutral,measles vaccination is safe,1,0.00401606425703,0.0,0.0
147,neutral_all.gml,neutral,medical belief,1,0.00401606425703,0.0,0.0
148,neutral_all.gml,neutral,medical license,1,0.00401606425703,0.0,0.0
149,neutral_all.gml,neutral,medical science,3,0.0120481927711,0.0,0.0120481927711
150,neutral_all.gml,neutral,minimal,1,0.00401606425703,0.0,0.0
151,neutral_all.gml,neutral,miracles,1,0.00401606425703,0.0,0.0
152,neutral_all.gml,neutral,misrepresentation,1,0.00401606425703,0.0,0.0
153,neutral_all.gml,neutral,mixed findings,1,0.00401606425703,0.0,0.0240963855422
154,neutral_all.gml,neutral,necessary,1,0.00401606425703,0.0,0.0
155,neutral_all.gml,neutral,negative perception,3,0.0120481927711,0.0,0.013143483023
156,neutral_all.gml,neutral,neurological disorders,1,0.00401606425703,0.0,0.0
157,neutral_all.gml,neutral,new whooping cough vaccine,1,0.00401606425703,0.0,0.00401606425703
158,neutral_all.gml,neutral,nonprofit organizations,1,0.00401606425703,0.0,0.0
159,neutral_all.gml,neutral,not perfect,1,0.00401606425703,0.0,0.0
160,neutral_all.gml,neutral,open conversations,3,0.0120481927711,1.6193807488e-05,0.0053547523427
161,neutral_all.gml,neutral,options,1,0.00401606425703,0.0,0.0
162,neutral_all.gml,neutral,parent's option,1,0.00401606425703,0.0,0.0
163,neutral_all.gml,neutral,parents,8,0.0321285140562,0.000761108951937,0.0522925033467
164,neutral_all.gml,neutral,parents with vaccine-injured children,4,0.0160642570281,0.0,0.0171352074967
165,neutral_all.gml,neutral,people,1,0.00401606425703,0.0,0.00401606425703
166,neutral_all.gml,neutral,personal belief,1,0.00401606425703,0.0,0.0
167,neutral_all.gml,neutral,personal belief exemption,2,0.00803212851406,0.000226713304832,0.00401606425703
168,neutral_all.gml,neutral,personal beliefs,2,0.00803212851406,0.0,0.0
169,neutral_all.gml,neutral,pertussis,6,0.0240963855422,0.000129550459904,0.0206540447504
170,neutral_all.gml,neutral,pertussis cases,1,0.00401606425703,0.0,0.00401606425703
171,neutral_all.gml,neutral,pertussis in adults,1,0.00401606425703,0.0,0.0
172,neutral_all.gml,neutral,pertussis in infants,3,0.0120481927711,0.0,0.0120481927711
173,neutral_all.gml,neutral,pertussis in teens,1,0.00401606425703,0.0,0.0
174,neutral_all.gml,neutral,pertussis vaccine,7,0.0281124497992,0.000145744267392,0.0120481927711
175,neutral_all.gml,neutral,pharmaceuticals,2,0.00803212851406,0.0,0.0
176,neutral_all.gml,neutral,polarized area,4,0.0160642570281,4.8581422464e-05,0.0120481927711
177,neutral_all.gml,neutral,politicians,1,0.00401606425703,0.0,0.00401606425703
178,neutral_all.gml,neutral,pregnant women,1,0.00401606425703,0.0,0.00917957544464
179,neutral_all.gml,neutral,president,2,0.00803212851406,0.0,0.0
180,neutral_all.gml,neutral,preteens,1,0.00401606425703,0.0,0.0
181,neutral_all.gml,neutral,proposed restrictions,4,0.0160642570281,0.00024290711232,0.00401606425703
182,neutral_all.gml,neutral,protection,1,0.00401606425703,0.0,0.0339382220239
183,neutral_all.gml,neutral,protest,1,0.00401606425703,0.0,0.0
184,neutral_all.gml,neutral,protested,1,0.00401606425703,0.0,0.00401606425703
185,neutral_all.gml,neutral,provide protection,1,0.00401606425703,0.0,0.0
186,neutral_all.gml,neutral,public education,3,0.0120481927711,0.0,0.0
187,neutral_all.gml,neutral,reach everyone,1,0.00401606425703,0.0,0.0
188,neutral_all.gml,neutral,reduced immunity,1,0.00401606425703,0.0,0.0
189,neutral_all.gml,neutral,reduced pertussis cases,1,0.00401606425703,0.0,0.0
190,neutral_all.gml,neutral,religious exemptions,1,0.00401606425703,0.0,0.0
191,neutral_all.gml,neutral,research,1,0.00401606425703,0.0,0.0
192,neutral_all.gml,neutral,rise,1,0.00401606425703,0.0,0.0
193,neutral_all.gml,neutral,risk of complications,2,0.00803212851406,0.0,0.00803212851406
194,neutral_all.gml,neutral,rubella vaccination is safe,1,0.00401606425703,0.0,0.0
195,neutral_all.gml,neutral,safety against communicable diseases,1,0.00401606425703,0.0,0.0
